,date,price,symbol,volume
6264,2015-02-12,43.09,MSFT,33268831
6265,2015-02-11,42.38,MSFT,38262509
6266,2015-02-10,42.6,MSFT,29670676
6267,2015-02-09,42.36,MSFT,31381061
6268,2015-02-06,42.41,MSFT,34616554
6269,2015-02-05,42.45,MSFT,36548168
6270,2015-02-04,41.84,MSFT,41614812
6271,2015-02-03,41.6,MSFT,52082448
6272,2015-02-02,41.28,MSFT,50352532
6273,2015-01-30,40.4,MSFT,78004944
6274,2015-01-29,42.01,MSFT,63585273
6275,2015-01-28,41.19,MSFT,84507078
6276,2015-01-27,42.66,MSFT,169163953
6277,2015-01-26,47.01,MSFT,42525530
6278,2015-01-23,47.18,MSFT,26211594
6279,2015-01-22,47.13,MSFT,35898035
6280,2015-01-21,45.92,MSFT,39081143
6281,2015-01-20,46.39,MSFT,36161860
6282,2015-01-16,46.24,MSFT,35695289
6283,2015-01-15,45.48,MSFT,32750779
6284,2015-01-14,45.955,MSFT,29719580
6285,2015-01-13,46.355,MSFT,35270601
6286,2015-01-12,46.6,MSFT,23651887
6287,2015-01-09,47.19,MSFT,23715642
6288,2015-01-08,47.59,MSFT,29645202
6289,2015-01-07,46.23,MSFT,29114061
6290,2015-01-06,45.65,MSFT,36447854
6291,2015-01-05,46.325,MSFT,39673865
6292,2015-01-02,46.76,MSFT,27913852
6293,2014-12-31,46.45,MSFT,21552450
6294,2014-12-30,47.02,MSFT,16384692
6295,2014-12-29,47.45,MSFT,14439518
6296,2014-12-26,47.88,MSFT,13197817
6297,2014-12-24,48.14,MSFT,11442790
6298,2014-12-23,48.45,MSFT,23656529
6299,2014-12-22,47.98,MSFT,26565984
6300,2014-12-19,47.66,MSFT,64551182
6301,2014-12-18,47.52,MSFT,40105550
6302,2014-12-17,45.74,MSFT,34970865
6303,2014-12-16,45.16,MSFT,47801392
6304,2014-12-15,46.67,MSFT,29247761
6305,2014-12-12,46.95,MSFT,34248371
6306,2014-12-11,47.17,MSFT,29061918
6307,2014-12-10,46.9,MSFT,30431788
6308,2014-12-09,47.59,MSFT,24330506
6309,2014-12-08,47.695,MSFT,26663107
6310,2014-12-05,48.42,MSFT,27313449
6311,2014-12-04,48.84,MSFT,30345132
6312,2014-12-03,48.08,MSFT,23534752
6313,2014-12-02,48.46,MSFT,25773478
6314,2014-12-01,48.62,MSFT,31191575
6315,2014-11-28,47.81,MSFT,21534426
6316,2014-11-26,47.75,MSFT,27164877
6317,2014-11-25,47.47,MSFT,28007993
6318,2014-11-24,47.59,MSFT,35434245
6319,2014-11-21,47.98,MSFT,42884795
6320,2014-11-20,48.7,MSFT,21510587
6321,2014-11-19,48.22,MSFT,26177450
6322,2014-11-18,48.74,MSFT,23996457
6323,2014-11-17,49.46,MSFT,30318648
6324,2014-11-14,49.58,MSFT,29081657
6325,2014-11-13,49.61,MSFT,26210433
6326,2014-11-12,48.78,MSFT,22722123
6327,2014-11-11,48.87,MSFT,23445239
6328,2014-11-10,48.89,MSFT,36370067
6329,2014-11-07,48.68,MSFT,28000598
6330,2014-11-06,48.7,MSFT,33037841
6331,2014-11-05,47.86,MSFT,22449594
6332,2014-11-04,47.57,MSFT,21530813
6333,2014-11-03,47.44,MSFT,23130397
6334,2014-10-31,46.95,MSFT,35849656
6335,2014-10-30,46.05,MSFT,30073873
6336,2014-10-29,46.62,MSFT,30283622
6337,2014-10-28,46.49,MSFT,29049750
6338,2014-10-27,45.91,MSFT,30371308
6339,2014-10-24,46.13,MSFT,61081039
6340,2014-10-23,45.02,MSFT,45451869
6341,2014-10-22,44.38,MSFT,33579817
6342,2014-10-21,44.88,MSFT,36433824
6343,2014-10-20,44.08,MSFT,34530887
6344,2014-10-17,43.63,MSFT,40683346
6345,2014-10-16,42.74,MSFT,49040989
6346,2014-10-15,43.22,MSFT,60220961
6347,2014-10-14,43.73,MSFT,38120558
6348,2014-10-13,43.65,MSFT,37100207
6349,2014-10-10,44.03,MSFT,51978146
6350,2014-10-09,45.85,MSFT,34426595
6351,2014-10-08,46.78,MSFT,33030972
6352,2014-10-07,45.53,MSFT,25724544
6353,2014-10-06,46.09,MSFT,20603960
6354,2014-10-03,46.09,MSFT,32453273
6355,2014-10-02,45.76,MSFT,25119508
6356,2014-10-01,45.9,MSFT,38088355
6357,2014-09-30,46.36,MSFT,33033086
6358,2014-09-29,46.44,MSFT,26090980
6359,2014-09-26,46.41,MSFT,27078764
6360,2014-09-25,46.04,MSFT,32777043
6361,2014-09-24,47.08,MSFT,26480359
6362,2014-09-23,46.56,MSFT,33430300
6363,2014-09-22,47.06,MSFT,38655900
6364,2014-09-19,47.52,MSFT,202522400
6365,2014-09-18,46.68,MSFT,35533100
6366,2014-09-17,46.52,MSFT,38249200
6367,2014-09-16,46.76,MSFT,27865200
6368,2014-09-15,46.24,MSFT,37630700
6369,2014-09-12,46.695,MSFT,38244700
6370,2014-09-11,47.0,MSFT,29216400
6371,2014-09-10,46.84,MSFT,27302400
6372,2014-09-09,46.76,MSFT,40255500
6373,2014-09-08,46.47,MSFT,45719000
6374,2014-09-05,45.91,MSFT,36882700
6375,2014-09-04,45.26,MSFT,26475500
6376,2014-09-03,44.96,MSFT,33684500
6377,2014-09-02,45.09,MSFT,22956800
6378,2014-08-29,45.43,MSFT,21607600
6379,2014-08-28,44.88,MSFT,17657600
6380,2014-08-27,44.87,MSFT,20823000
6381,2014-08-26,45.005,MSFT,14873100
6382,2014-08-25,45.17,MSFT,16898100
6383,2014-08-22,45.15,MSFT,18294500
6384,2014-08-21,45.22,MSFT,22272000
6385,2014-08-20,44.95,MSFT,24770500
6386,2014-08-19,45.33,MSFT,28139500
6387,2014-08-18,45.11,MSFT,26891100
6388,2014-08-15,44.79,MSFT,41611300
6389,2014-08-14,44.27,MSFT,19313200
6390,2014-08-13,44.08,MSFT,22889500
6391,2014-08-12,43.52,MSFT,21431100
6392,2014-08-11,43.2,MSFT,20351600
6393,2014-08-08,43.2,MSFT,28942700
6394,2014-08-07,43.23,MSFT,30314900
6395,2014-08-06,42.74,MSFT,24634000
6396,2014-08-05,43.08,MSFT,26266400
6397,2014-08-04,43.37,MSFT,34277400
6398,2014-08-01,42.86,MSFT,31170300
6399,2014-07-31,43.16,MSFT,31537500
6400,2014-07-30,43.5785,MSFT,31921400
6401,2014-07-29,43.885,MSFT,27763100
6402,2014-07-28,43.97,MSFT,29684200
6403,2014-07-25,44.5,MSFT,26737700
6404,2014-07-24,44.4,MSFT,30725300
6405,2014-07-23,44.87,MSFT,52362900
6406,2014-07-22,44.83,MSFT,43095800
6407,2014-07-21,44.835,MSFT,37604400
6408,2014-07-18,44.69,MSFT,43407500
6409,2014-07-17,44.53,MSFT,82180300
6410,2014-07-16,44.08,MSFT,63318000
6411,2014-07-15,42.45,MSFT,28748700
6412,2014-07-14,42.14,MSFT,21881100
6413,2014-07-11,42.09,MSFT,24083000
6414,2014-07-10,41.685,MSFT,21854700
6415,2014-07-09,41.67,MSFT,18445900
6416,2014-07-08,41.78,MSFT,31218200
6417,2014-07-07,41.99,MSFT,21952400
6418,2014-07-03,41.8,MSFT,15969300
6419,2014-07-02,41.9,MSFT,20208100
6420,2014-07-01,41.87,MSFT,26917000
6421,2014-06-30,41.7,MSFT,30805500
6422,2014-06-27,42.25,MSFT,74640000
6423,2014-06-26,41.72,MSFT,23604400
6424,2014-06-25,42.03,MSFT,20049100
6425,2014-06-24,41.745,MSFT,26509100
6426,2014-06-23,41.99,MSFT,18743900
6427,2014-06-20,41.68,MSFT,47764900
6428,2014-06-19,41.51,MSFT,19828200
6429,2014-06-18,41.65,MSFT,27097000
6430,2014-06-17,41.68,MSFT,22518600
6431,2014-06-16,41.5,MSFT,24205300
6432,2014-06-13,41.23,MSFT,26310000
6433,2014-06-12,40.58,MSFT,29818900
6434,2014-06-11,40.86,MSFT,18040000
6435,2014-06-10,41.11,MSFT,15117700
6436,2014-06-09,41.27,MSFT,15019200
6437,2014-06-06,41.48,MSFT,24060500
6438,2014-06-05,41.21,MSFT,31865200
6439,2014-06-04,40.32,MSFT,23209000
6440,2014-06-03,40.29,MSFT,18068900
6441,2014-06-02,40.79,MSFT,18504300
6442,2014-05-30,40.94,MSFT,34567600
6443,2014-05-29,40.34,MSFT,19888200
6444,2014-05-28,40.01,MSFT,25711500
6445,2014-05-27,40.19,MSFT,26160600
6446,2014-05-23,40.12,MSFT,18020000
6447,2014-05-22,40.1,MSFT,20201800
6448,2014-05-21,40.35,MSFT,22398700
6449,2014-05-20,39.68,MSFT,21320900
6450,2014-05-19,39.75,MSFT,24537400
6451,2014-05-16,39.83,MSFT,29867100
6452,2014-05-15,39.6,MSFT,37793200
6453,2014-05-14,40.24,MSFT,18818700
6454,2014-05-13,40.42,MSFT,27004800
6455,2014-05-12,39.97,MSFT,22782600
6456,2014-05-09,39.54,MSFT,29647600
6457,2014-05-08,39.64,MSFT,32120400
6458,2014-05-07,39.425,MSFT,41744500
6459,2014-05-06,39.06,MSFT,27112400
6460,2014-05-05,39.43,MSFT,22460900
6461,2014-05-02,39.69,MSFT,43416600
6462,2014-05-01,40.0,MSFT,28787400
6463,2014-04-30,40.4,MSFT,35458700
6464,2014-04-29,40.51,MSFT,29636200
6465,2014-04-28,40.87,MSFT,50610200
6466,2014-04-25,39.91,MSFT,56876800
6467,2014-04-24,39.86,MSFT,42381600
6468,2014-04-23,39.69,MSFT,24602800
6469,2014-04-22,39.99,MSFT,27056700
6470,2014-04-21,39.94,MSFT,22221200
6471,2014-04-17,40.01,MSFT,36689400
6472,2014-04-16,40.4,MSFT,30615800
6473,2014-04-15,39.75,MSFT,33968700
6474,2014-04-14,39.18,MSFT,32006600
6475,2014-04-11,39.209,MSFT,34330200
6476,2014-04-10,39.36,MSFT,45960800
6477,2014-04-09,40.47,MSFT,27398700
6478,2014-04-08,39.82,MSFT,35918600
6479,2014-04-07,39.8,MSFT,37559600
6480,2014-04-04,39.87,MSFT,51409600
6481,2014-04-03,41.01,MSFT,30139600
6482,2014-04-02,41.35,MSFT,28666700
6483,2014-04-01,41.42,MSFT,32605000
6484,2014-03-31,40.99,MSFT,46886300
6485,2014-03-28,40.3,MSFT,43472700
6486,2014-03-27,39.36,MSFT,35369200
6487,2014-03-26,39.79,MSFT,41977500
6488,2014-03-25,40.34,MSFT,43193100
6489,2014-03-24,40.5,MSFT,46098400
6490,2014-03-21,40.16,MSFT,80721800
6491,2014-03-20,40.33,MSFT,59269800
6492,2014-03-19,39.27,MSFT,35597200
6493,2014-03-18,39.55,MSFT,64063900
6494,2014-03-17,38.05,MSFT,20479600
6495,2014-03-14,37.7,MSFT,27195600
6496,2014-03-13,37.89,MSFT,32169700
6497,2014-03-12,38.27,MSFT,30494100
6498,2014-03-11,38.02,MSFT,25216400
6499,2014-03-10,37.82,MSFT,19006600
6500,2014-03-07,37.9,MSFT,26591600
6501,2014-03-06,38.15,MSFT,23582200
6502,2014-03-05,38.11,MSFT,20520100
6503,2014-03-04,38.41,MSFT,26802400
6504,2014-03-03,37.78,MSFT,29717500
6505,2014-02-28,38.31,MSFT,41215000
6506,2014-02-27,37.86,MSFT,33903400
6507,2014-02-26,37.47,MSFT,41041800
6508,2014-02-25,37.54,MSFT,30736500
6509,2014-02-24,37.69,MSFT,32085100
6510,2014-02-21,37.98,MSFT,38021300
6511,2014-02-20,37.75,MSFT,27526100
6512,2014-02-19,37.51,MSFT,29750400
6513,2014-02-18,37.42,MSFT,32834000
6514,2014-02-14,37.62,MSFT,31407500
6515,2014-02-13,37.61,MSFT,37635500
6516,2014-02-12,37.47,MSFT,27051800
6517,2014-02-11,37.175,MSFT,32141400
6518,2014-02-10,36.8,MSFT,26767000
6519,2014-02-07,36.56,MSFT,33260500
6520,2014-02-06,36.18,MSFT,35351800
6521,2014-02-05,35.82,MSFT,55814400
6522,2014-02-04,36.35,MSFT,54697900
6523,2014-02-03,36.48,MSFT,64063100
6524,2014-01-31,37.84,MSFT,93162300
6525,2014-01-30,36.86,MSFT,35036300
6526,2014-01-29,36.66,MSFT,52745900
6527,2014-01-28,36.27,MSFT,36205500
6528,2014-01-27,36.03,MSFT,44420800
6529,2014-01-24,36.805,MSFT,76395500
6530,2014-01-23,36.055,MSFT,43954000
6531,2014-01-22,35.93,MSFT,21904300
6532,2014-01-21,36.17,MSFT,31567300
6533,2014-01-17,36.38,MSFT,46267500
6534,2014-01-16,36.89,MSFT,38018700
6535,2014-01-15,36.76,MSFT,44812600
6536,2014-01-14,35.78,MSFT,41623300
6537,2014-01-13,34.98,MSFT,45901900
6538,2014-01-10,36.04,MSFT,40548800
6539,2014-01-09,35.53,MSFT,36516300
6540,2014-01-08,35.76,MSFT,59971700
6541,2014-01-07,36.41,MSFT,35802800
6542,2014-01-06,36.13,MSFT,43603700
6543,2014-01-03,36.91,MSFT,31134800
6544,2014-01-02,37.16,MSFT,30632200
6545,2013-12-31,37.41,MSFT,17503500
6546,2013-12-30,37.29,MSFT,16290500
6547,2013-12-27,37.29,MSFT,14563000
6548,2013-12-26,37.44,MSFT,17612800
6549,2013-12-24,37.08,MSFT,14243000
6550,2013-12-23,36.62,MSFT,25128700
6551,2013-12-20,36.8,MSFT,62649100
6552,2013-12-19,36.25,MSFT,34160100
6553,2013-12-18,36.58,MSFT,63192100
6554,2013-12-17,36.52,MSFT,45687700
6555,2013-12-16,36.885,MSFT,31734200
6556,2013-12-13,36.69,MSFT,40066100
6557,2013-12-12,37.22,MSFT,36012800
6558,2013-12-11,37.61,MSFT,39853400
6559,2013-12-10,38.11,MSFT,37828600
6560,2013-12-09,38.705,MSFT,30286000
6561,2013-12-06,38.36,MSFT,36457300
6562,2013-12-05,38.0,MSFT,116305000
6563,2013-12-04,38.94,MSFT,51983600
6564,2013-12-03,38.31,MSFT,52109800
6565,2013-12-02,38.45,MSFT,42950400
6566,2013-11-29,38.13,MSFT,22090400
6567,2013-11-27,37.6,MSFT,26002100
6568,2013-11-26,37.35,MSFT,34465300
6569,2013-11-25,37.64,MSFT,30646800
6570,2013-11-22,37.57,MSFT,27982000
6571,2013-11-21,37.4,MSFT,23064700
6572,2013-11-20,37.08,MSFT,32229900
6573,2013-11-19,36.74,MSFT,44275000
6574,2013-11-18,37.2,MSFT,53277500
6575,2013-11-15,37.841,MSFT,50601300
6576,2013-11-14,38.021,MSFT,46183700
6577,2013-11-13,38.155,MSFT,44957600
6578,2013-11-12,37.36,MSFT,31651600
6579,2013-11-11,37.59,MSFT,26872500
6580,2013-11-08,37.78,MSFT,36737800
6581,2013-11-07,37.5,MSFT,60437400
6582,2013-11-06,38.18,MSFT,88948800
6583,2013-11-05,36.64,MSFT,51681900
6584,2013-11-04,35.94,MSFT,28060700
6585,2013-11-01,35.525,MSFT,40264600
6586,2013-10-31,35.405,MSFT,41682300
6587,2013-10-30,35.54,MSFT,36997700
6588,2013-10-29,35.52,MSFT,31702200
6589,2013-10-28,35.57,MSFT,38383600
6590,2013-10-25,35.73,MSFT,113494000
6591,2013-10-24,33.72,MSFT,53209700
6592,2013-10-23,33.76,MSFT,58600500
6593,2013-10-22,34.58,MSFT,40438500
6594,2013-10-21,34.99,MSFT,27433500
6595,2013-10-18,34.96,MSFT,41811700
6596,2013-10-17,34.92,MSFT,31359200
6597,2013-10-16,34.64,MSFT,35111600
6598,2013-10-15,34.49,MSFT,47097800
6599,2013-10-14,34.45,MSFT,27757900
6600,2013-10-11,34.13,MSFT,30033300
6601,2013-10-10,33.76,MSFT,42875100
6602,2013-10-09,33.07,MSFT,35878600
6603,2013-10-08,33.01,MSFT,41017600
6604,2013-10-07,33.3,MSFT,35069300
6605,2013-10-04,33.88,MSFT,33008100
6606,2013-10-03,33.86,MSFT,38703800
6607,2013-10-02,33.92,MSFT,46946800
6608,2013-10-01,33.58,MSFT,36718700
6609,2013-09-30,33.28,MSFT,39839500
6610,2013-09-27,33.27,MSFT,55348000
6611,2013-09-26,32.77,MSFT,28504000
6612,2013-09-25,32.505,MSFT,28907500
6613,2013-09-24,32.455,MSFT,40685000
6614,2013-09-23,32.74,MSFT,39826100
6615,2013-09-20,32.791,MSFT,102904900
6616,2013-09-19,33.64,MSFT,42026600
6617,2013-09-18,33.32,MSFT,64099900
6618,2013-09-17,32.93,MSFT,84716500
6619,2013-09-16,32.801,MSFT,52839700
6620,2013-09-13,33.03,MSFT,40899000
6621,2013-09-12,32.69,MSFT,32860200
6622,2013-09-11,32.74,MSFT,39087500
6623,2013-09-10,32.39,MSFT,56881200
6624,2013-09-09,31.655,MSFT,49628500
6625,2013-09-06,31.152,MSFT,75434900
6626,2013-09-05,31.235,MSFT,71644900
6627,2013-09-04,31.195,MSFT,142320600
6628,2013-09-03,31.88,MSFT,154507000
6629,2013-08-30,33.4,MSFT,42790200
6630,2013-08-29,33.55,MSFT,45284700
6631,2013-08-28,33.02,MSFT,44257400
6632,2013-08-27,33.26,MSFT,58522300
6633,2013-08-26,34.15,MSFT,72786800
6634,2013-08-23,34.75,MSFT,225493800
6635,2013-08-22,32.39,MSFT,31169900
6636,2013-08-21,31.61,MSFT,37409100
6637,2013-08-20,31.62,MSFT,22979600
6638,2013-08-19,31.393,MSFT,27902500
6639,2013-08-16,31.8,MSFT,32866300
6640,2013-08-15,31.79,MSFT,33338000
6641,2013-08-14,32.35,MSFT,48519600
6642,2013-08-13,32.23,MSFT,39464100
6643,2013-08-12,32.87,MSFT,25493700
6644,2013-08-09,32.7,MSFT,26800700
6645,2013-08-08,32.89,MSFT,59034400
6646,2013-08-07,32.063,MSFT,38078600
6647,2013-08-06,31.58,MSFT,36331500
6648,2013-08-05,31.7,MSFT,30984000
6649,2013-08-02,31.89,MSFT,29199900
6650,2013-08-01,31.67,MSFT,42557900
6651,2013-07-31,31.84,MSFT,43898400
6652,2013-07-30,31.85,MSFT,45799500
6653,2013-07-29,31.54,MSFT,28870700
6654,2013-07-26,31.62,MSFT,38633600
6655,2013-07-25,31.39,MSFT,63213000
6656,2013-07-24,31.96,MSFT,52803100
6657,2013-07-23,31.82,MSFT,65810400
6658,2013-07-22,32.01,MSFT,79040700
6659,2013-07-19,31.4,MSFT,248428500
6660,2013-07-18,35.44,MSFT,49547100
6661,2013-07-17,35.74,MSFT,37285100
6662,2013-07-16,36.27,MSFT,36378500
6663,2013-07-15,36.17,MSFT,34142600
6664,2013-07-12,35.67,MSFT,35501200
6665,2013-07-11,35.685,MSFT,53638300
6666,2013-07-10,34.7,MSFT,29658800
6667,2013-07-09,34.35,MSFT,25318500
6668,2013-07-08,34.325,MSFT,32396900
6669,2013-07-05,34.21,MSFT,26085900
6670,2013-07-03,34.01,MSFT,15994400
6671,2013-07-02,33.94,MSFT,37630000
6672,2013-07-01,34.36,MSFT,31055400
6673,2013-06-28,34.545,MSFT,65545500
6674,2013-06-27,34.62,MSFT,28993100
6675,2013-06-26,34.35,MSFT,48665900
6676,2013-06-25,33.67,MSFT,44073400
6677,2013-06-24,33.715,MSFT,56109000
6678,2013-06-21,33.265,MSFT,85338500
6679,2013-06-20,33.49,MSFT,54493700
6680,2013-06-19,34.59,MSFT,30816200
6681,2013-06-18,34.98,MSFT,28616500
6682,2013-06-17,35.0,MSFT,49670100
6683,2013-06-14,34.4,MSFT,53192600
6684,2013-06-13,34.715,MSFT,45654900
6685,2013-06-12,35.0,MSFT,37372700
6686,2013-06-11,34.84,MSFT,39435900
6687,2013-06-10,35.47,MSFT,35994500
6688,2013-06-07,35.67,MSFT,40757300
6689,2013-06-06,34.96,MSFT,37618500
6690,2013-06-05,34.78,MSFT,46025100
6691,2013-06-04,34.99,MSFT,65529500
6692,2013-06-03,35.59,MSFT,51252600
6693,2013-05-31,34.9,MSFT,56165700
6694,2013-05-30,35.03,MSFT,51131000
6695,2013-05-29,34.88,MSFT,38412200
6696,2013-05-28,35.02,MSFT,48212100
6697,2013-05-24,34.269,MSFT,33174400
6698,2013-05-23,34.15,MSFT,51102700
6699,2013-05-22,34.61,MSFT,66047500
6700,2013-05-21,34.85,MSFT,48702400
6701,2013-05-20,35.08,MSFT,54020800
6702,2013-05-17,34.87,MSFT,60666700
6703,2013-05-16,34.08,MSFT,59382900
6704,2013-05-15,33.845,MSFT,46303900
6705,2013-05-14,33.53,MSFT,56870100
6706,2013-05-13,33.03,MSFT,36027600
6707,2013-05-10,32.69,MSFT,36394900
6708,2013-05-09,32.66,MSFT,46417800
6709,2013-05-08,32.99,MSFT,51595700
6710,2013-05-07,33.31,MSFT,43078300
6711,2013-05-06,33.75,MSFT,40978300
6712,2013-05-03,33.49,MSFT,46784600
6713,2013-05-02,33.16,MSFT,46059500
6714,2013-05-01,32.72,MSFT,54330900
6715,2013-04-30,33.1,MSFT,75165200
6716,2013-04-29,32.61,MSFT,59116400
6717,2013-04-26,31.79,MSFT,47799300
6718,2013-04-25,31.94,MSFT,110700200
6719,2013-04-24,31.76,MSFT,90946600
6720,2013-04-23,30.6,MSFT,15534953
6721,2013-04-22,30.8,MSFT,38621975
6722,2013-04-19,29.765,MSFT,99790700
6723,2013-04-18,28.79,MSFT,56906600
6724,2013-04-17,28.825,MSFT,52840700
6725,2013-04-16,28.97,MSFT,52797300
6726,2013-04-15,28.69,MSFT,56332900
6727,2013-04-12,28.79,MSFT,62886300
6728,2013-04-11,28.935,MSFT,130923200
6729,2013-04-10,30.28,MSFT,71116700
6730,2013-04-09,29.61,MSFT,77733800
6731,2013-04-08,28.59,MSFT,34759500
6732,2013-04-05,28.7,MSFT,50927300
6733,2013-04-04,28.595,MSFT,45263200
6734,2013-04-03,28.56,MSFT,35062800
6735,2013-04-02,28.8,MSFT,28456500
6736,2013-04-01,28.61,MSFT,29201100
6737,2013-03-28,28.605,MSFT,55453800
6738,2013-03-27,28.37,MSFT,36047400
6739,2013-03-26,28.155,MSFT,27824300
6740,2013-03-25,28.16,MSFT,44154000
6741,2013-03-22,28.25,MSFT,28720900
6742,2013-03-21,28.11,MSFT,34233200
6743,2013-03-20,28.315,MSFT,35447800
6744,2013-03-19,28.18,MSFT,51901600
6745,2013-03-18,28.1,MSFT,44809400
6746,2013-03-15,28.035,MSFT,92710300
6747,2013-03-14,28.135,MSFT,55914800
6748,2013-03-13,27.915,MSFT,29093400
6749,2013-03-12,27.91,MSFT,39255200
6750,2013-03-11,27.87,MSFT,36627500
6751,2013-03-08,28.0,MSFT,37667800
6752,2013-03-07,28.14,MSFT,29196700
6753,2013-03-06,28.09,MSFT,51448500
6754,2013-03-05,28.35,MSFT,41432200
6755,2013-03-04,28.15,MSFT,38157500
6756,2013-03-01,27.95,MSFT,34849700
6757,2013-02-28,27.8,MSFT,35840200
6758,2013-02-27,27.81,MSFT,36394700
6759,2013-02-26,27.37,MSFT,49923300
6760,2013-02-25,27.37,MSFT,48011800
6761,2013-02-22,27.76,MSFT,31425900
6762,2013-02-21,27.49,MSFT,49078500
6763,2013-02-20,27.87,MSFT,44110200
6764,2013-02-19,28.045,MSFT,38781400
6765,2013-02-15,28.01,MSFT,49650900
6766,2013-02-14,28.04,MSFT,32663200
6767,2013-02-13,28.03,MSFT,41715600
6768,2013-02-12,27.88,MSFT,35990900
6769,2013-02-11,27.86,MSFT,32247700
6770,2013-02-08,27.55,MSFT,33318500
6771,2013-02-07,27.283,MSFT,38028300
6772,2013-02-06,27.34,MSFT,41889600
6773,2013-02-05,27.495,MSFT,35410400
6774,2013-02-04,27.44,MSFT,50540000
6775,2013-02-01,27.93,MSFT,55565900
6776,2013-01-31,27.45,MSFT,50530000
6777,2013-01-30,27.85,MSFT,43580500
6778,2013-01-29,28.01,MSFT,49242600
6779,2013-01-28,27.911,MSFT,56056500
6780,2013-01-25,27.88,MSFT,81847700
6781,2013-01-24,27.63,MSFT,101739300
6782,2013-01-23,27.61,MSFT,50387700
6783,2013-01-22,27.15,MSFT,58650600
6784,2013-01-18,27.25,MSFT,52167700
6785,2013-01-17,27.25,MSFT,51685900
6786,2013-01-16,27.04,MSFT,41077400
6787,2013-01-15,27.21,MSFT,48244500
6788,2013-01-14,26.89,MSFT,48324400
6789,2013-01-11,26.83,MSFT,55512100
6790,2013-01-10,26.46,MSFT,71431300
6791,2013-01-09,26.7,MSFT,49047900
6792,2013-01-08,26.55,MSFT,44703100
6793,2013-01-07,26.69,MSFT,37110400
6794,2013-01-04,26.74,MSFT,52521100
6795,2013-01-03,27.25,MSFT,48294400
6796,2013-01-02,27.62,MSFT,52899300
6797,2012-12-31,26.7097,MSFT,42749500
6798,2012-12-28,26.55,MSFT,28239900
6799,2012-12-27,26.96,MSFT,39394000
6800,2012-12-26,26.86,MSFT,31631100
6801,2012-12-24,27.06,MSFT,20842400
6802,2012-12-21,27.45,MSFT,98776500
6803,2012-12-20,27.68,MSFT,52607300
6804,2012-12-19,27.31,MSFT,53519900
6805,2012-12-18,27.56,MSFT,50486900
6806,2012-12-17,27.095,MSFT,42046100
6807,2012-12-14,26.81,MSFT,42077500
6808,2012-12-13,27.11,MSFT,45080100
6809,2012-12-12,27.24,MSFT,43966300
6810,2012-12-11,27.32,MSFT,52282800
6811,2012-12-10,26.94,MSFT,47031100
6812,2012-12-07,26.455,MSFT,46162100
6813,2012-12-06,26.725,MSFT,39182300
6814,2012-12-05,26.67,MSFT,68283800
6815,2012-12-04,26.37,MSFT,49777500
6816,2012-12-03,26.4294,MSFT,53173800
6817,2012-11-30,26.615,MSFT,83690200
6818,2012-11-29,26.95,MSFT,69551400
6819,2012-11-28,27.36,MSFT,53018400
6820,2012-11-27,27.08,MSFT,45018600
6821,2012-11-26,27.385,MSFT,85198700
6822,2012-11-23,27.7,MSFT,57845700
6823,2012-11-21,26.95,MSFT,66360300
6824,2012-11-20,26.71,MSFT,47070400
6825,2012-11-19,26.7277,MSFT,57179300
6826,2012-11-16,26.5209,MSFT,64083300
6827,2012-11-15,26.6607,MSFT,50955600
6828,2012-11-14,26.84,MSFT,76086100
6829,2012-11-13,27.0895,MSFT,131689200
6830,2012-11-12,28.22,MSFT,61112300
6831,2012-11-09,28.83,MSFT,43291200
6832,2012-11-08,28.81,MSFT,49841800
6833,2012-11-07,29.08,MSFT,57871800
6834,2012-11-06,29.86,MSFT,43401500
6835,2012-11-05,29.63,MSFT,38070800
6836,2012-11-02,29.4998,MSFT,57131600
6837,2012-11-01,29.515,MSFT,72047900
6838,2012-10-31,28.54,MSFT,69464100
6839,2012-10-26,28.21,MSFT,57790000
6840,2012-10-25,27.88,MSFT,54084300
6841,2012-10-24,27.9019,MSFT,53320400
6842,2012-10-23,28.047,MSFT,64414800
6843,2012-10-22,28.0,MSFT,83374000
6844,2012-10-19,28.64,MSFT,90470800
6845,2012-10-18,29.495,MSFT,59238500
6846,2012-10-17,29.59,MSFT,44206100
6847,2012-10-16,29.49,MSFT,47739400
6848,2012-10-15,29.51,MSFT,42440200
6849,2012-10-12,29.2,MSFT,46464700
6850,2012-10-11,28.95,MSFT,41488500
6851,2012-10-10,28.98,MSFT,47227100
6852,2012-10-09,29.28,MSFT,45121100
6853,2012-10-08,29.78,MSFT,29752000
6854,2012-10-05,29.85,MSFT,41133900
6855,2012-10-04,30.03,MSFT,43634900
6856,2012-10-03,29.86,MSFT,46655900
6857,2012-10-02,29.66,MSFT,43338900
6858,2012-10-01,29.49,MSFT,54042700
6859,2012-09-28,29.76,MSFT,54229300
6860,2012-09-27,30.16,MSFT,47129900
6861,2012-09-26,30.165,MSFT,54672000
6862,2012-09-25,30.39,MSFT,54266400
6863,2012-09-24,30.78,MSFT,46825900
6864,2012-09-21,31.19,MSFT,102348900
6865,2012-09-20,31.45,MSFT,45543000
6866,2012-09-19,31.052,MSFT,48871900
6867,2012-09-18,31.175,MSFT,34542700
6868,2012-09-17,31.21,MSFT,36488500
6869,2012-09-14,31.21,MSFT,51422800
6870,2012-09-13,30.935,MSFT,45047300
